Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
China,0.4852800342565998,-0.31087600290094547,-0.5467644955955135,-0.1780949336247406,0.10567893663537564,0.3271859358673187,-1.1504682594670457,-0.8639107115185906,0.21020381113837608,-1.0303730855038624,1.133901276704637,-1.040454884623702,0.029319337280813904,0.34265632965619985,-0.8540074282648228,0.47614527190011985
Colombia,0.4426858511505061,-0.15230012519360325,-0.0596034788966878,0.08999111707316564,0.17157231717042784,0.33906764188129873,1.0572946612785468,-2.628963120626794,-0.9515483632001107,0.3000293877173218,1.7102708980871242,-0.9706719675949276,0.04508546606060651,-1.4669935733526165,0.6985377106905388,-0.401385560068167
Comoros,-0.5482719022967774,-1.0308645902558682,-0.5085656829226197,1.36306164307505,-0.6431356266683987,-1.370232230430479,0.5905023512593451,1.0030045583449614,1.3139450104506114,0.05403699302012457,-0.4702834439803874,-2.1162839589127924,0.4264328801255769,-0.7120826166874308,1.2455004321029706,0.1758315854725057
Congo,-1.475313099679554,0.1879980776454937,-0.8174864157436631,1.450766542017337,-0.3179153664109896,-2.01255910046538,1.5002000031553402,0.3696189988221579,1.1108098422730504,-0.3439867325442057,-0.4650219462528716,0.6644256001878702,-0.6885882481286394,-1.0968737582339771,-1.549305369524158,-0.19823068161942906
Cook Islands,1.0802791177926705,0.14480075379671645,1.6216028212638756,0.9370514090284986,-0.23041047205591586,0.7096250236882434,4.217693807221742,-1.2536998745202148,0.1714837555259458,-1.7608739240214948,-0.9553716342465273,-0.49213003240325237,0.3195364475869172,0.5373647296887736,1.1216685653100158,0.3592778374060068
Costa Rica,0.996413909627281,0.15503497217180612,0.06600366265274034,0.9447098231875918,-0.12748080635951373,0.24594977057750467,0.3858880962477701,-0.7855215719491607,-0.3883113903425999,0.5028451747376703,0.22583454548529713,0.08681246046474468,0.12675613648036071,0.05326920156375349,-0.036579175153723706,0.27542091441118605
Cote d'Ivoire,-1.4789339749685435,0.1418516877879876,-0.8920575967161061,0.496399976675803,-0.03831536171829101,0.17024156157107645,0.9264445900956088,-0.2949014900570414,-0.7479354926251747,-0.8290625113058444,2.2837559931596236,1.147756796418637,-0.45340120686265734,0.6835515897813728,-0.17394838318401618,2.2120058195482666
Croatia,0.9893662059135512,0.5008925598425229,-1.0596253621592089,-0.09962919380196698,0.5419390232162987,0.8975396462507078,0.6588833683148329,0.6151102259185242,0.6470710193381085,-1.0937360297177463,-0.5646963913526383,0.01867582862329351,-0.7955045121483004,0.15662939629945397,0.6440453867497052,0.27369753051011037
Cuba,0.995092792394143,0.2127419507663004,-0.41534711574113714,0.24591601912540265,0.04489767109231532,-0.5255227464682276,-0.2727736994016269,-0.23824681746821352,-0.3991343832861902,0.37551621747454456,-0.11998292185818894,0.3651301506294012,0.454349312018175,0.31552372126778927,-0.6402316809837932,-0.26759767539484564
Cyprus,1.1290453259780178,-0.1400793528769881,0.733079045238648,0.04595173098184448,-0.2613147348954505,-0.29707000361904834,1.159597097601444,0.26871851318231094,0.5613227203032306,-0.0228415711736377,0.05762037040229178,-0.017445148486691563,-0.6159934189439645,0.5142633879621169,-0.2737813907347762,-0.1341012869556955
