Tara,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16
Finland,0.6621580858218986,0.02625264002299403,0.011217614545973278,0.0841268882899952,1.6207108110681972e-07,0.24262587804204705,0.06753969585883693,0.19169191307522057,0.04869075605121236,0.16960161400314722,0.00014615270450167776,0.10984004428933855,0.025798892940172378,0.42985453731854417,0.06367424155963494,0.003500747118775323
France,0.7397921816864399,0.11189454364599576,0.3092680976189507,0.27635352990098594,0.011500875196757932,0.15761186388195564,0.17942988068948632,0.17512892409117223,0.12066484110648334,0.029569061349096575,0.04826719930182069,0.03165600838542251,0.114631000797978,0.18027500606262942,0.00014055914871139154,0.007310782209635452
Gabon,0.3813470040956356,0.021154841320029993,0.5967180264849109,1.5043982798560662,0.07903453757866478,0.6862172110340339,0.6535966208305098,2.610752071254392,0.6790376580382894,0.06200894264737944,1.0235017996824929,0.0006605781207751612,0.7786320764648892,0.17933396852212577,0.020815994899485706,0.6532339280870719
Gambia,0.3521293696094409,0.10984151097730116,0.3526839820020033,0.90556226218369,0.19169859388679966,0.36577916334571575,0.5948610857442218,1.8586896819574181,0.23192638803941257,0.9937864759269855,3.0986075107556754,0.3462439324218292,0.5142624433518682,0.04914519063893916,0.00043454264412609567,0.005609991438056053
Georgia,0.07792875483266622,0.3567663638050763,1.4885856558004464,0.1781760597016524,0.22344255275430588,0.6076217316624748,0.36271813113214474,0.9572793792691373,0.3619524700366948,0.03296688239614913,0.048985850391546376,0.026031533547673305,0.07266515185235392,1.5915629970351222,0.0442112220488053,0.8655629515470343
Germany,0.7083184614924589,0.06338432522410224,0.10177381067228881,0.2215824185533929,9.733100861874674e-05,0.006787717988492052,0.0810896192872363,0.0918247945225034,0.00010760228038630227,0.17783150398011982,0.14291907803795006,0.14674967223468194,0.09806356972064606,0.11581947835845421,0.17468655717089981,0.0010429340149694314
Ghana,0.4354992255228108,0.04879340900197642,0.3004690143980359,1.145438582418278,0.31492597326101895,1.3994740739098945,0.32223744121879255,3.68734578348901,0.24486279466982283,0.3917046192636441,3.1117016773968014,0.04123201576757907,0.6320224912369689,0.034041014778521804,0.026642254587348445,0.052110090517707736
Greece,0.7521684436504407,0.024698233857321717,0.014698034859384111,0.1830364693583471,0.000472404930673152,0.04260917846267175,0.16110316490427642,0.0064911704979725,0.09839119851046589,0.03914451927648468,0.0014120432825085749,0.013092386046281967,0.017957049432923713,0.13782030783643867,0.10477440124222939,0.030303438008291522
Grenada,0.027026069608793345,0.13930967552644258,0.7681197157213482,0.02527195727466123,0.08065122184681298,2.197852303239152,0.04313819770533816,1.9981063281901819,0.22287463282908884,0.3038683677442264,1.2658282588596208,0.00048381802897670695,0.562678654074321,0.7617026587084034,1.4136682842790023,0.00030316262514827207
Guatemala,2.8590426949304055e-05,0.01944101781991987,0.5496003462284932,0.11136391182857788,0.17876968916437905,0.030031257846279746,0.12138062690164549,1.9520344302265404,2.470017392359231,1.1567765049734886,0.23475075589040087,0.0029822674683520076,0.5577697407686814,0.6353545887152622,0.6186027890756829,0.0999232946992636
Guinea,1.0431819720579856,0.3734156576877715,0.6039451204417321,0.8404116469497283,0.11526077914651799,0.1654030362475868,0.26894132245765934,0.21447245239960736,0.010689100191166295,0.00013738081709308396,0.13114171298786848,0.11718683761956569,0.008393846712846978,0.13276516918965603,0.025129361456635663,0.04168330757310502
Guinea-Bissau,1.2376648991178578,0.1930646914295513,0.2994106797883698,0.20885674316936675,0.11402164351009451,0.008410506188345874,0.00576235838568928,0.31928231994368544,1.2290082443785149,0.0016165726664219761,0.1749103562783315,0.06262487698893389,0.004252640430074809,0.00503916149720817,0.9403599899408898,0.03961740582387786
Guyana,0.08289935293491422,0.0012986473058985634,0.7373831958661831,1.5104809671307842,0.03541545059144528,0.27609313770532595,0.049799230612686665,0.008026740344974836,1.415477819450444,0.4216831254482271,0.35320549531319095,1.1506881026133764,10.490673283014212,0.013719383838659938,0.04714902779836444,1.8126334280128535
Haiti,0.2814710256550249,0.034946568516485525,1.7222602865346566,5.806591579718085e-07,0.11563223098178106,0.28628280181672644,1.3782653120306205,0.024127681427536653,0.08451878367524446,0.05888116611020118,0.035696910414764145,0.5585407661061768,0.3869514199746784,0.699686838257297,3.139596408313935,3.495343941974971e-05
Honduras,0.004796477803475202,0.006949189950243118,0.03305097655920418,0.0069592621548489105,0.011506609535634644,0.35404736225819033,0.24575520231228995,0.00028616363690452346,0.24355542224047008,0.043379259690486435,0.11120852477976764,0.7817436515441909,0.08232056750028945,0.07906610646739747,0.5996891031911853,0.06152518643419627
Hungary,0.19985270398883867,0.19844987499906738,1.261746892220438,0.01579117803758177,0.20197942408831107,2.1216064884047663,0.05451083528961146,0.43177993136439896,0.004016723439026343,0.023166163171675164,0.46777650414389255,0.09748591932933419,0.0797913898715667,0.6699035316536389,0.4555368183755556,1.2080819471272975e-05
Iceland,0.8803868204073352,0.06349131655861312,0.03274400152938419,0.6876216905870888,0.0005988438778742841,0.01666669618065052,0.032904763229270835,0.03247034584042419,0.0004594682840313997,0.058754780646652925,0.02523762026719542,0.02310426281193656,0.09785927015933014,0.10724250637143322,0.602503229623407,0.002766848776677991
India,0.21376169899271358,3.763600007536333,6.475952688368736,2.5470264978723822,65.02213058380443,0.46048656174063674,0.5795278671700066,0.6899510769433524,0.29291307342999523,0.0914967896553898,0.04168414219411299,0.009469707722751424,0.2898162601941325,0.09794516072745009,0.04991199447282747,2.4474130784150894e-05
Indonesia,0.08052371836152669,0.2164021918943736,0.038979964952574296,0.15945798202970124,0.060810658665433504,0.013309997997723625,0.4533954276452914,1.0893430792324938,2.615566315417251,0.0013604519073377034,0.9650234228930905,1.7722998380261012e-05,0.7814783938491314,0.13129098637607906,0.9207071182951113,0.1747366227399204
Iran (Islamic Republic of),0.1370283988090166,0.0018737781750294248,0.24871588262082064,1.8203449630639583,0.25212880868100557,0.29206388367846303,1.5241054300194041,0.571062248525176,0.01836875823734061,0.694629518665036,0.17748110071415601,0.2566536343397487,0.02978160311018726,1.7675707845731663,0.013992409972828454,0.43297910798579725
Iraq,0.002665532093026776,0.351815001456,0.020641423291771176,0.7894841341653074,0.0016384310820770473,0.16169955395969174,0.5324353347494397,0.6340922313348931,0.0009952934675247277,0.04300463617571561,1.796982834343675,0.40983376404100347,0.7700970370770936,2.517174777618469,0.14581385827779939,0.01646722896120846
Ireland,0.633498214921504,0.05609431135465832,0.05810357356160913,0.8962481709840997,0.00012941745222048464,0.4600549993613398,0.10808250863496395,0.0035555744865926812,0.07722730344509372,0.19775673842495817,0.16626455217334515,0.057092996244298054,0.02404736290151964,0.07262410850938641,0.14475212478512237,0.09358125356391614
Israel,0.7826334323054588,0.07116244383246279,0.03750174656068595,0.5528327805579204,0.0055698568856986826,0.0440708797480679,0.07220116150571214,0.020618012998030472,0.04476636618758958,0.19194489170660692,0.06391875762734053,0.11699667770183632,0.05491121509387522,0.00391207755078992,0.002143122190648505,0.017707434131289567
Italy,0.8516126072747073,0.05322771892283942,0.0034912192180243536,0.7853358210201838,0.0054251549250674365,0.07005020298325819,0.06227261412856892,0.013181365439929194,0.0038369834172729245,0.042821668045039604,0.021139734718951492,0.023925734580063335,0.011292405822659777,0.40482226469016563,0.3111910981061867,0.008181464212626216
Jamaica,0.1727580722850366,0.01407184847989225,0.06175996268949453,0.242042476074335,0.04315308420246908,1.1335604165396245,0.14704321112047106,0.5039062644372835,0.023519276811713702,0.015950017353329116,0.097130756353847,2.0060185450585752,0.016487946890980588,0.0014489844149890552,0.16381270157081987,0.006830083555602253
Japan,0.810382160448907,0.026686177833868993,0.1916447132906488,0.026373853323068283,0.0004477194330491484,1.9670798658571387,1.391015282129039,0.08600847505052432,0.03421802529316954,0.01933662118503207,0.0008654113359338178,0.18692838094748754,0.3185679699704816,0.3395532780968651,0.7865393563272982,0.06457057624687196
Jordan,0.06800673485160316,0.11266068675316804,0.0022390389440806588,0.004377457407307757,0.00030095341495361077,1.361870687456375,0.18148263866389064,0.19205147920369411,0.06918677979588991,0.38922927516689293,0.6910939807017171,0.5721540863111965,0.025851460533388142,9.463693006900676e-05,0.19007543537096205,0.2025353569271965
Kazakhstan,0.1635168186753787,0.12932674676213113,0.375467271598541,2.7761760186347324,0.17576801685169413,1.9780708249582997,0.21976050874914024,0.06418496765448509,0.0006037842952550739,0.00014009758111382272,0.43883339021199746,0.030185192344219305,0.7730116274062748,3.844077524096947,0.0002580013994954178,0.3651803885202512
Kenya,1.1899565564412775,0.33103815085048477,0.05081191107369055,0.08054784862768288,0.07211744230622708,0.12302884936598125,0.26455477475463396,0.06027568720026071,0.0630190380273409,0.6207212042235003,0.09644866584941666,0.0007800507509724156,0.0008630526134428451,0.44780201204973924,0.454421573214056,0.0018066467277149554
Kiribati,0.06637711276719849,0.09581709080794774,3.490996485980801,0.128378162821264,0.9387910697527599,1.2481838088378123,1.9464550412241572,0.9767502789675724,0.304675169438144,0.12201711337702867,0.347808536206503,2.8424004371281497,3.557993734553538,0.049162515988764276,3.104420360201282,0.14802839109288654
Kuwait,0.5407882650637704,0.020278576328437967,0.2674414428946494,0.06937636165115134,0.12624991855799436,1.738731254818717,0.10289979195050256,0.2100570870852423,0.01745859433081357,1.0009987366739785,0.03605416087751598,1.2452353495867376,0.4845004046513839,0.6095162235726058,0.44679866661465073,1.116410319779751
